feature,phishing_score,log_prob_phishing,log_prob_normal
 노트,-4.500452652332898,11.60895617720791,16.109408829540808
모하비,-4.500452652332898,11.60895617720791,16.109408829540808
상담원입,-4.500452652332898,11.60895617720791,16.109408829540808
상담을,-4.500452652332898,11.60895617720791,16.109408829540808
 설치 ,-4.500452652332898,11.60895617720791,16.109408829540808
00% ,-4.500452652332898,11.60895617720791,16.109408829540808
북이 ,-4.500452652332898,11.60895617720791,16.109408829540808
량으,-4.500452652332898,11.60895617720791,16.109408829540808
글 ,-4.500452652332898,11.60895617720791,16.109408829540808
량으로,-4.500452652332898,11.60895617720791,16.109408829540808
운전면,-4.500452652332898,11.60895617720791,16.109408829540808
저/,-4.500452652332898,11.60895617720791,16.109408829540808
00%,-4.500452652332898,11.60895617720791,16.109408829540808
홍길동이,-4.500452652332898,11.60895617720791,16.109408829540808
운전면허,-4.500452652332898,11.60895617720791,16.109408829540808
노트북,-4.500452652332898,11.60895617720791,16.109408829540808
트북,-4.500452652332898,11.60895617720791,16.109408829540808
하비,-4.500452652332898,11.60895617720791,16.109408829540808
"하세요,",-4.6204008857429555,6.873887426956588,11.494288312699544
걸릴,-5.1886370435507345,10.920771785990095,16.10940882954083
 필수,-5.1886370435507345,10.920771785990095,16.10940882954083
로그인,-5.1886370435507345,10.920771785990095,16.10940882954083
 걸릴 ,-5.1886370435507345,10.920771785990095,16.10940882954083
2자,-5.1886370435507345,10.920771785990095,16.10940882954083
제된,-5.1886370435507345,10.920771785990095,16.10940882954083
 그렇고,-5.1886370435507345,10.920771785990095,16.10940882954083
 16,-5.1886370435507345,10.920771785990095,16.10940882954083
도해,-5.1886370435507345,10.920771785990095,16.10940882954083
 맞죠,-5.1886370435507345,10.920771785990095,16.10940882954083
관리비,-5.1886370435507345,10.920771785990095,16.10940882954083
 걸릴,-5.1886370435507345,10.920771785990095,16.10940882954083
걸릴 ,-5.1886370435507345,10.920771785990095,16.10940882954083
 한자 ,-5.1886370435507345,10.920771785990095,16.10940882954083
 맞죠?,-5.1886370435507345,10.920771785990095,16.10940882954083
맞죠,-5.1886370435507345,10.920771785990095,16.10940882954083
 @,-5.1886370435507345,10.920771785990095,16.10940882954083
